date,-1000,-10011,-10012,-10013,-1003,-11000,-11001,-11002,-11003,-11004,-11005,-11006,-12002,-13000,-13001,-13004,-13005,-13006,-13008,-2001,-2002,-2003,-2004,-2005,-2007,-2008,-2009,-2010,-2011,-2013,-2014,-2015,-2016,-2017,-2018,-2020,-2021,-4001,-4002,-4003,-4004,-4006,-4007,-5001,-6001,-7001,-7002,-7003,-8002,-8003,-9000,-9003,-9010,-9011,-9012,-9013,-9024,-9031,-9032,-9035,-9036,-9037,-9038,-9050,-9051,-9060,-9061,-9110,1000
2014-08-17 -2003 48
2014-08-16 -2003 22
2014-08-15 -2003 31
2014-08-14 -2003 66
2014-08-13 -2003 4
2014-08-12 -2003 58
2014-08-11 -2003 66
2014-08-10 -2003 52
2014-08-09 -2003 45
2014-08-08 -2003 70
2014-08-07 -2003 49
2014-08-06 -2003 27
2014-08-05 -2003 20
2014-08-04 -2003 32
2014-08-03 -2003 28
2014-08-02 -2003 22
2014-08-01 -2003 42
2014-07-31 -2003 5
2014-07-30 -2003 23
2014-07-29 -2003 9
2014-07-28 -2003 10
2014-07-27 -2003 6
2014-07-26 -2003 9
2014-07-25 -2003 4
2014-07-24 -2003 1
2014-07-23 -2003 4
2014-07-22 -2003 3
2014-07-21 -2003 4
2014-07-20 -2003 1
2014-07-18 -2003 2
2014-07-16 -2003 7
2014-10-23 -2004 5
2014-10-22 -2004 6
2014-10-21 -2004 16
2014-10-20 -2004 25
2014-10-19 -2004 7
2014-10-18 -2004 10
2014-10-17 -2004 18
2014-10-16 -2004 22
2014-10-15 -2004 12
2014-10-14 -2004 37
2014-10-13 -2004 61
2014-10-12 -2004 86
2014-10-11 -2004 60
2014-10-10 -2004 63
2014-10-09 -2004 52
2014-10-08 -2004 49
2014-10-07 -2004 74
2014-10-06 -2004 64
2014-10-05 -2004 87
2014-10-04 -2004 75
2014-10-03 -2004 76
2014-10-02 -2004 67
2014-10-01 -2004 65
2014-09-29 -2004 59
2014-09-28 -2004 62
2014-09-27 -2004 127
2014-09-26 -2004 53
2014-09-25 -2004 57
2014-09-24 -2004 63
2014-09-23 -2004 62
2014-09-22 -2004 49
2014-09-21 -2004 60
2014-09-20 -2004 66
2014-09-19 -2004 87
2014-09-18 -2004 51
2014-09-17 -2004 54
2014-09-16 -2004 50
2014-09-15 -2004 80
2014-09-14 -2004 92
2014-09-13 -2004 107
2014-09-12 -2004 105
2014-09-11 -2004 72
2014-09-10 -2004 88
2014-09-09 -2004 110
2014-09-08 -2004 104
2014-09-07 -2004 78
2014-09-06 -2004 129
2014-09-05 -2004 120
2014-09-04 -2004 107
2014-09-03 -2004 105
2014-09-02 -2004 110
2014-09-01 -2004 125
2014-08-31 -2004 116
2014-08-30 -2004 129
2014-08-29 -2004 154
2014-08-28 -2004 117
2014-08-27 -2004 117
2014-08-26 -2004 124
2014-08-25 -2004 130
2014-08-24 -2004 144
2014-08-23 -2004 155
2014-08-22 -2004 98
2014-08-21 -2004 156
2014-08-20 -2004 173
2014-08-19 -2004 206
2014-08-18 -2004 163
2014-08-17 -2004 177
2014-08-16 -2004 157
2014-08-15 -2004 158
2014-08-14 -2004 187
2014-08-13 -2004 13
2014-08-12 -2004 136
2014-08-11 -2004 134
2014-08-10 -2004 127
2014-08-09 -2004 108
2014-08-08 -2004 105
2014-08-07 -2004 140
2014-08-06 -2004 155
2014-08-05 -2004 117
2014-08-04 -2004 154
2014-08-03 -2004 143
2014-08-02 -2004 158
2014-08-01 -2004 190
2014-07-31 -2004 147
2014-07-30 -2004 135
2014-07-29 -2004 143
2014-07-28 -2004 119
2014-07-27 -2004 161
2014-07-26 -2004 103
2014-07-25 -2004 136
2014-07-24 -2004 181
2014-07-23 -2004 116
2014-07-22 -2004 159
2014-07-21 -2004 207
2014-07-20 -2004 199
2014-07-19 -2004 20
2014-07-18 -2004 160
2014-07-17 -2004 155
2014-07-16 -2004 136
2014-08-29 -2005 6
2014-10-23 -2007 1700
2014-10-22 -2007 675
2014-10-21 -2007 603
2014-10-20 -2007 2273
2014-10-19 -2007 1029
2014-10-18 -2007 571
2014-10-17 -2007 731
2014-10-16 -2007 1211
2014-10-15 -2007 707
2014-10-14 -2007 452
2014-10-13 -2007 1251
2014-10-12 -2007 449
2014-10-11 -2007 1211
2014-10-10 -2007 531
2014-10-09 -2007 344
2014-10-08 -2007 397
2014-10-07 -2007 392
2014-10-06 -2007 553
2014-10-05 -2007 496
2014-10-04 -2007 462
2014-10-03 -2007 406
2014-10-02 -2007 346
2014-10-01 -2007 264
2014-09-29 -2007 131
2014-09-28 -2007 343
2014-09-27 -2007 308
2014-09-26 -2007 301
2014-09-25 -2007 299
2014-09-24 -2007 351
2014-09-23 -2007 309
2014-09-22 -2007 265
2014-09-21 -2007 295
2014-09-20 -2007 334
2014-09-19 -2007 222
2014-09-18 -2007 351
2014-09-17 -2007 309
2014-09-16 -2007 360
2014-09-15 -2007 359
2014-09-14 -2007 406
2014-09-13 -2007 360
2014-09-12 -2007 368
2014-09-11 -2007 314
2014-09-10 -2007 397
2014-09-09 -2007 327
2014-09-08 -2007 396
2014-09-07 -2007 222
2014-09-06 -2007 452
2014-09-05 -2007 423
2014-09-04 -2007 407
2014-09-03 -2007 453
2014-09-02 -2007 358
2014-09-01 -2007 356
2014-08-31 -2007 357
2014-08-30 -2007 333
2014-08-29 -2007 399
2014-08-28 -2007 464
2014-08-27 -2007 418
2014-08-26 -2007 352
2014-08-25 -2007 372
2014-08-24 -2007 432
2014-08-23 -2007 411
2014-08-22 -2007 442
2014-08-21 -2007 444
2014-08-20 -2007 478
2014-08-19 -2007 425
2014-08-18 -2007 447
2014-08-17 -2007 559
2014-08-16 -2007 499
2014-08-15 -2007 443
2014-08-14 -2007 468
2014-08-13 -2007 1
2014-08-12 -2007 703
2014-08-11 -2007 720
2014-08-10 -2007 681
2014-08-09 -2007 589
2014-08-08 -2007 642
2014-08-07 -2007 610
2014-08-06 -2007 712
2014-08-05 -2007 601
2014-08-04 -2007 677
2014-08-03 -2007 723
2014-08-02 -2007 709
2014-08-01 -2007 667
2014-07-31 -2007 822
2014-07-30 -2007 743
2014-07-29 -2007 705
2014-07-28 -2007 1024
2014-07-27 -2007 762
2014-07-26 -2007 699
2014-07-25 -2007 672
2014-07-24 -2007 708
2014-07-23 -2007 859
2014-07-22 -2007 756
2014-07-21 -2007 698
2014-07-20 -2007 804
2014-07-19 -2007 12
2014-07-18 -2007 838
2014-07-17 -2007 851
2014-07-16 -2007 784
2014-10-23 -2008 2930
2014-10-22 -2008 2653
2014-10-21 -2008 2589
2014-10-20 -2008 2387
2014-10-19 -2008 2532
2014-10-18 -2008 2329
2014-10-17 -2008 2298
2014-10-16 -2008 2177
2014-10-15 -2008 2493
2014-10-14 -2008 2661
2014-10-13 -2008 3120
2014-10-12 -2008 3871
2014-10-11 -2008 3512
2014-10-10 -2008 2859
2014-10-09 -2008 3093
2014-10-08 -2008 3117
2014-10-07 -2008 3134
2014-10-06 -2008 3257
2014-10-05 -2008 3112
2014-10-04 -2008 3075
2014-10-03 -2008 2924
2014-10-02 -2008 3028
2014-10-01 -2008 2794
2014-09-29 -2008 1772
2014-09-28 -2008 2506
2014-09-27 -2008 2495
2014-09-26 -2008 2544
2014-09-25 -2008 2537
2014-09-24 -2008 2826
2014-09-23 -2008 2917
2014-09-22 -2008 2893
2014-09-21 -2008 3201
2014-09-20 -2008 3297
2014-09-19 -2008 3172
2014-09-18 -2008 3477
2014-09-17 -2008 3869
2014-09-16 -2008 3558
2014-09-15 -2008 3321
2014-09-14 -2008 3582
2014-09-13 -2008 3200
2014-09-12 -2008 3318
2014-09-11 -2008 3814
2014-09-10 -2008 4588
2014-09-09 -2008 3784
2014-09-08 -2008 3371
2014-09-07 -2008 3125
2014-09-06 -2008 4759
2014-09-05 -2008 4646
2014-09-04 -2008 4694
2014-09-03 -2008 4803
2014-09-02 -2008 4557
2014-09-01 -2008 3742
2014-08-31 -2008 3820
2014-08-30 -2008 3866
2014-08-29 -2008 3684
2014-08-28 -2008 3685
2014-08-27 -2008 3928
2014-08-26 -2008 3970
2014-08-25 -2008 3875
2014-08-24 -2008 4078
2014-08-23 -2008 3950
2014-08-22 -2008 3880
2014-08-21 -2008 3948
2014-08-20 -2008 3998
2014-08-19 -2008 3963
2014-08-18 -2008 4093
2014-08-17 -2008 3912
2014-08-16 -2008 4191
2014-08-15 -2008 3994
2014-08-14 -2008 4214
2014-08-13 -2008 278
2014-08-12 -2008 4321
2014-08-11 -2008 4334
2014-08-10 -2008 4609
2014-08-09 -2008 4467
2014-08-08 -2008 4642
2014-08-07 -2008 5003
2014-08-06 -2008 4704
2014-08-05 -2008 4301
2014-08-04 -2008 4743
2014-08-03 -2008 4549
2014-08-02 -2008 4388
2014-08-01 -2008 4715
2014-07-31 -2008 5173
2014-07-30 -2008 4999
2014-07-29 -2008 4911
2014-07-28 -2008 3652
2014-07-27 -2008 4087
2014-07-26 -2008 3928
2014-07-25 -2008 3995
2014-07-24 -2008 4343
2014-07-23 -2008 3873
2014-07-22 -2008 4420
2014-07-21 -2008 4494
2014-07-20 -2008 4917
2014-07-19 -2008 826
2014-07-18 -2008 4451
2014-07-17 -2008 4180
2014-07-16 -2008 4653
2014-10-23 -2009 6768
2014-10-22 -2009 6984
2014-10-21 -2009 7176
2014-10-20 -2009 7481
2014-10-19 -2009 8959
2014-10-18 -2009 10199
2014-10-17 -2009 12544
2014-10-16 -2009 16979
2014-10-15 -2009 18809
2014-10-14 -2009 3990
2014-10-13 -2009 4549
2014-10-12 -2009 5319
2014-10-11 -2009 4876
2014-10-10 -2009 4925
2014-10-09 -2009 5442
2014-10-08 -2009 4951
2014-10-07 -2009 4525
2014-10-06 -2009 4688
2014-10-05 -2009 4677
2014-10-04 -2009 4929
2014-10-03 -2009 4276
2014-10-02 -2009 5004
2014-10-01 -2009 5094
2014-09-29 -2009 4341
2014-09-28 -2009 6024
2014-09-27 -2009 5716
2014-09-26 -2009 6055
2014-09-25 -2009 6272
2014-09-24 -2009 6264
2014-09-23 -2009 7531
2014-09-22 -2009 7187
2014-09-21 -2009 6673
2014-09-20 -2009 7374
2014-09-19 -2009 7082
2014-09-18 -2009 6833
2014-09-17 -2009 6762
2014-09-16 -2009 6580
2014-09-15 -2009 7675
2014-09-14 -2009 7230
2014-09-13 -2009 7988
2014-09-12 -2009 8167
2014-09-11 -2009 8171
2014-09-10 -2009 7754
2014-09-09 -2009 8318
2014-09-08 -2009 8019
2014-09-07 -2009 6553
2014-09-06 -2009 8162
2014-09-05 -2009 8496
2014-09-04 -2009 8963
2014-09-03 -2009 9186
2014-09-02 -2009 8891
2014-09-01 -2009 11322
2014-08-31 -2009 27585
2014-08-30 -2009 11053
2014-08-29 -2009 20023
2014-08-28 -2009 14809
2014-08-27 -2009 10710
2014-10-23 -2010 10750
2014-10-22 -2010 10960
2014-10-21 -2010 10144
2014-10-20 -2010 10004
2014-10-19 -2010 10756
2014-10-18 -2010 9450
2014-10-17 -2010 8952
2014-10-16 -2010 9601
2014-10-15 -2010 10545
2014-10-14 -2010 11434
2014-10-13 -2010 12165
2014-10-12 -2010 15640
2014-10-11 -2010 13794
2014-10-10 -2010 13601
2014-10-09 -2010 13719
2014-10-08 -2010 12638
2014-10-07 -2010 12762
2014-10-06 -2010 13011
2014-10-05 -2010 14022
2014-10-04 -2010 12018
2014-10-03 -2010 11891
2014-10-02 -2010 12016
2014-10-01 -2010 11139
2014-09-29 -2010 8621
2014-09-28 -2010 11345
2014-09-27 -2010 12305
2014-09-26 -2010 12161
2014-09-25 -2010 12322
2014-09-24 -2010 12868
2014-09-23 -2010 12931
2014-09-22 -2010 12986
2014-09-21 -2010 13723
2014-09-20 -2010 13746
2014-09-19 -2010 13144
2014-09-18 -2010 14373
2014-09-17 -2010 15673
2014-09-16 -2010 15200
2014-09-15 -2010 13347
2014-09-14 -2010 15523
2014-09-13 -2010 13581
2014-09-12 -2010 14463
2014-09-11 -2010 15343
2014-09-10 -2010 16025
2014-09-09 -2010 14263
2014-09-08 -2010 14841
2014-09-07 -2010 12156
2014-09-06 -2010 14973
2014-09-05 -2010 16110
2014-09-04 -2010 15821
2014-09-03 -2010 15831
2014-09-02 -2010 15923
2014-09-01 -2010 14138
2014-08-31 -2010 14160
2014-08-30 -2010 14318
2014-08-29 -2010 13818
2014-08-28 -2010 14029
2014-08-27 -2010 13246
2014-08-26 -2010 13583
2014-08-25 -2010 13585
2014-08-24 -2010 15223
2014-08-23 -2010 14440
2014-08-22 -2010 13804
2014-08-21 -2010 13863
2014-08-20 -2010 14384
2014-08-19 -2010 14318
2014-08-18 -2010 14315
2014-08-17 -2010 14947
2014-08-16 -2010 14191
2014-08-15 -2010 14044
2014-08-14 -2010 15513
2014-08-13 -2010 1216
2014-08-12 -2010 16859
2014-08-11 -2010 15705
2014-08-10 -2010 17077
2014-08-09 -2010 15659
2014-08-08 -2010 16423
2014-08-07 -2010 17677
2014-08-06 -2010 18636
2014-08-05 -2010 18729
2014-08-04 -2010 21168
2014-08-03 -2010 21171
2014-08-02 -2010 20426
2014-08-01 -2010 19860
2014-07-31 -2010 21722
2014-07-30 -2010 22960
2014-07-29 -2010 24653
2014-07-28 -2010 23331
2014-07-27 -2010 24072
2014-07-26 -2010 23357
2014-07-25 -2010 23252
2014-07-24 -2010 25080
2014-07-23 -2010 24529
2014-07-22 -2010 26509
2014-07-21 -2010 27008
2014-07-20 -2010 27734
2014-07-19 -2010 5355
2014-07-18 -2010 26579
2014-07-17 -2010 25902
2014-07-16 -2010 28371
2014-10-23 -2011 14804
2014-10-22 -2011 15106
2014-10-21 -2011 13584
2014-10-20 -2011 14184
2014-10-19 -2011 16611
2014-10-18 -2011 12302
2014-10-17 -2011 11968
2014-10-16 -2011 12131
2014-10-15 -2011 13887
2014-10-14 -2011 13445
2014-10-13 -2011 14065
2014-10-12 -2011 20432
2014-10-11 -2011 16198
2014-10-10 -2011 18598
2014-10-09 -2011 16022
2014-10-08 -2011 15045
2014-10-07 -2011 16779
2014-10-06 -2011 17344
2014-10-05 -2011 17960
2014-10-04 -2011 14588
2014-10-03 -2011 16023
2014-10-02 -2011 14682
2014-10-01 -2011 16279
2014-09-29 -2011 10826
2014-09-28 -2011 14564
2014-09-27 -2011 15324
2014-09-26 -2011 15870
2014-09-25 -2011 15710
2014-09-24 -2011 13522
2014-09-23 -2011 14042
2014-09-22 -2011 13410
2014-09-21 -2011 14460
2014-09-20 -2011 16704
2014-09-19 -2011 15230
2014-09-18 -2011 16242
2014-09-17 -2011 17229
2014-09-16 -2011 17922
2014-09-15 -2011 13569
2014-09-14 -2011 18800
2014-09-13 -2011 14611
2014-09-12 -2011 14995
2014-09-11 -2011 15383
2014-09-10 -2011 15573
2014-09-09 -2011 12356
2014-09-08 -2011 14595
2014-09-07 -2011 9602
2014-09-06 -2011 14984
2014-09-05 -2011 18574
2014-09-04 -2011 15412
2014-09-03 -2011 16905
2014-09-02 -2011 17376
2014-09-01 -2011 18333
2014-08-31 -2011 17083
2014-08-30 -2011 15434
2014-08-29 -2011 15582
2014-08-28 -2011 15888
2014-08-27 -2011 15798
2014-08-26 -2011 14947
2014-08-25 -2011 15478
2014-08-24 -2011 18821
2014-08-23 -2011 18201
2014-08-22 -2011 14785
2014-08-21 -2011 15698
2014-08-20 -2011 14103
2014-08-19 -2011 13653
2014-08-18 -2011 13631
2014-08-17 -2011 15750
2014-08-16 -2011 13428
2014-08-15 -2011 14333
2014-08-14 -2011 16293
2014-08-13 -2011 1670
2014-08-12 -2011 18085
2014-08-11 -2011 15701
2014-08-10 -2011 16852
2014-08-09 -2011 15822
2014-08-08 -2011 15385
2014-08-07 -2011 16843
2014-08-06 -2011 15851
2014-08-05 -2011 18242
2014-08-04 -2011 18763
2014-08-03 -2011 15262
2014-08-02 -2011 17876
2014-08-01 -2011 17325
2014-07-31 -2011 20705
2014-07-30 -2011 20508
2014-07-29 -2011 19754
2014-07-28 -2011 17973
2014-07-27 -2011 19303
2014-07-26 -2011 16976
2014-07-25 -2011 20306
2014-07-24 -2011 21035
2014-07-23 -2011 19860
2014-07-22 -2011 22929
2014-07-21 -2011 25354
2014-07-20 -2011 24641
2014-07-19 -2011 6914
2014-07-18 -2011 22301
2014-07-17 -2011 20592
2014-07-16 -2011 21120
2014-10-13 -2013 1
2014-10-09 -2013 1
2014-09-25 -2013 1
2014-09-24 -2013 1
2014-09-19 -2013 4
2014-09-17 -2013 11
2014-09-11 -2013 5
2014-09-10 -2013 21
2014-09-09 -2013 3
2014-09-07 -2013 1
2014-09-06 -2013 1
2014-09-05 -2013 26
2014-09-04 -2013 5
2014-09-02 -2013 2
2014-08-26 -2013 1
2014-08-25 -2013 1
2014-08-19 -2013 1
2014-08-03 -2013 1
2014-08-01 -2013 1
2014-07-28 -2013 1
2014-07-20 -2013 2
2014-07-18 -2013 1
2014-07-16 -2013 2
2014-07-16 -2014 701
2014-10-23 -2015 1
2014-10-22 -2015 3
2014-10-21 -2015 3
2014-10-19 -2015 4
2014-10-18 -2015 3
2014-10-16 -2015 2
2014-10-15 -2015 6
2014-10-14 -2015 4
2014-10-13 -2015 1
2014-10-12 -2015 7
2014-10-11 -2015 5
2014-10-09 -2015 4
2014-10-07 -2015 2
2014-10-06 -2015 4
2014-10-05 -2015 2
2014-10-04 -2015 4
2014-10-03 -2015 2
2014-10-02 -2015 5
2014-10-01 -2015 1
2014-09-29 -2015 1
2014-09-28 -2015 1
2014-09-26 -2015 1
2014-09-25 -2015 4
2014-09-24 -2015 4
2014-09-23 -2015 5
2014-09-22 -2015 13
2014-09-21 -2015 4
2014-09-20 -2015 5
2014-09-19 -2015 7
2014-09-18 -2015 11
2014-09-17 -2015 9
2014-09-16 -2015 2
2014-09-15 -2015 5
2014-09-14 -2015 5
2014-09-13 -2015 1
2014-09-12 -2015 4
2014-09-11 -2015 2
2014-09-10 -2015 3
2014-09-09 -2015 5
2014-09-08 -2015 2
2014-09-06 -2015 2
2014-09-05 -2015 6
2014-09-04 -2015 4
2014-09-03 -2015 4
2014-09-02 -2015 7
2014-09-01 -2015 10
2014-08-31 -2015 7
2014-08-30 -2015 15
2014-08-29 -2015 17
2014-08-28 -2015 6
2014-08-27 -2015 11
2014-08-26 -2015 14
2014-08-25 -2015 17
2014-08-24 -2015 11
2014-08-23 -2015 10
2014-08-22 -2015 12
2014-08-21 -2015 7
2014-08-20 -2015 11
2014-08-19 -2015 8
2014-08-18 -2015 24
2014-08-17 -2015 17
2014-08-16 -2015 3
2014-08-15 -2015 6
2014-08-14 -2015 7
2014-08-12 -2015 12
2014-08-11 -2015 10
2014-08-10 -2015 12
2014-08-09 -2015 7
2014-08-08 -2015 13
2014-08-07 -2015 13
2014-08-06 -2015 4
2014-08-05 -2015 10
2014-08-04 -2015 5
2014-08-03 -2015 11
2014-08-02 -2015 6
2014-08-01 -2015 6
2014-07-31 -2015 12
2014-07-30 -2015 7
2014-07-29 -2015 11
2014-07-28 -2015 10
2014-07-27 -2015 23
2014-07-26 -2015 8
2014-07-25 -2015 3
2014-07-24 -2015 9
2014-07-23 -2015 14
2014-07-22 -2015 7
2014-07-21 -2015 10
2014-07-20 -2015 5
2014-07-19 -2015 2
2014-07-18 -2015 13
2014-07-17 -2015 14
2014-07-16 -2015 12
2014-10-23 -2016 36
2014-10-22 -2016 41
2014-10-21 -2016 23
2014-10-20 -2016 19
2014-10-19 -2016 25
2014-10-18 -2016 40
2014-10-17 -2016 26
2014-10-16 -2016 21
2014-10-15 -2016 36
2014-10-14 -2016 42
2014-10-13 -2016 67
2014-10-12 -2016 48
2014-10-11 -2016 76
2014-10-10 -2016 28
2014-10-09 -2016 74
2014-10-08 -2016 54
2014-10-07 -2016 42
2014-10-06 -2016 44
2014-10-05 -2016 60
2014-10-04 -2016 50
2014-10-03 -2016 70
2014-10-02 -2016 47
2014-10-01 -2016 34
2014-09-29 -2016 25
2014-09-28 -2016 27
2014-09-27 -2016 53
2014-09-26 -2016 48
2014-09-25 -2016 50
2014-09-24 -2016 119
2014-09-23 -2016 181
2014-09-22 -2016 217
2014-09-21 -2016 258
2014-09-20 -2016 315
2014-09-19 -2016 775
2014-09-18 -2016 981
2014-09-17 -2016 1015
2014-09-16 -2016 1219
2014-09-15 -2016 1022
2014-09-14 -2016 1025
2014-09-13 -2016 1026
2014-09-12 -2016 1415
2014-09-11 -2016 1139
2014-09-10 -2016 902
2014-09-09 -2016 1527
2014-09-08 -2016 1606
2014-09-07 -2016 1057
2014-09-06 -2016 1089
2014-09-05 -2016 751
2014-09-04 -2016 738
2014-09-03 -2016 755
2014-09-02 -2016 541
2014-09-01 -2016 83
2014-08-31 -2016 76
2014-08-30 -2016 61
2014-08-29 -2016 38
2014-08-28 -2016 36
2014-08-27 -2016 50
2014-08-26 -2016 46
2014-08-25 -2016 49
2014-08-24 -2016 32
2014-08-23 -2016 42
2014-08-22 -2016 42
2014-08-21 -2016 49
2014-08-20 -2016 61
2014-08-19 -2016 54
2014-08-18 -2016 49
2014-08-17 -2016 81
2014-08-16 -2016 38
2014-08-15 -2016 51
2014-08-14 -2016 80
2014-08-13 -2016 3
2014-08-12 -2016 56
2014-08-11 -2016 51
2014-08-10 -2016 60
2014-08-09 -2016 57
2014-08-08 -2016 62
2014-08-07 -2016 43
2014-08-06 -2016 55
2014-08-05 -2016 88
2014-08-04 -2016 62
2014-08-03 -2016 63
2014-08-02 -2016 56
2014-08-01 -2016 47
2014-07-31 -2016 46
2014-07-30 -2016 97
2014-07-29 -2016 77
2014-07-28 -2016 75
2014-07-27 -2016 57
2014-07-26 -2016 66
2014-07-25 -2016 57
2014-07-24 -2016 78
2014-07-23 -2016 59
2014-07-22 -2016 54
2014-07-21 -2016 67
2014-07-20 -2016 68
2014-07-19 -2016 16
2014-07-18 -2016 55
2014-07-17 -2016 74
2014-07-16 -2016 68
2014-10-23 -2017 53
2014-10-22 -2017 38
2014-10-21 -2017 50
2014-10-20 -2017 49
2014-10-19 -2017 38
2014-10-18 -2017 33
2014-10-17 -2017 58
2014-10-16 -2017 30
2014-10-15 -2017 46
2014-10-14 -2017 39
2014-10-13 -2017 48
2014-10-12 -2017 28
2014-10-11 -2017 38
2014-10-10 -2017 55
2014-10-09 -2017 52
2014-10-08 -2017 62
2014-10-07 -2017 61
2014-10-06 -2017 41
2014-10-05 -2017 43
2014-10-04 -2017 46
2014-10-03 -2017 95
2014-10-02 -2017 43
2014-10-01 -2017 45
2014-09-29 -2017 33
2014-09-28 -2017 44
2014-09-27 -2017 58
2014-09-26 -2017 52
2014-09-25 -2017 50
2014-09-24 -2017 62
2014-09-23 -2017 63
2014-09-22 -2017 58
2014-09-21 -2017 44
2014-09-20 -2017 73
2014-09-19 -2017 47
2014-09-18 -2017 84
2014-09-17 -2017 49
2014-09-16 -2017 60
2014-09-15 -2017 58
2014-09-14 -2017 55
2014-09-13 -2017 53
2014-09-12 -2017 43
2014-09-11 -2017 53
2014-09-10 -2017 43
2014-09-09 -2017 59
2014-09-08 -2017 90
2014-09-07 -2017 50
2014-09-06 -2017 38
2014-09-05 -2017 45
2014-09-04 -2017 62
2014-09-03 -2017 51
2014-09-02 -2017 81
2014-09-01 -2017 112
2014-08-31 -2017 75
2014-08-30 -2017 65
2014-08-29 -2017 92
2014-08-28 -2017 76
2014-08-27 -2017 101
2014-08-26 -2017 101
2014-08-25 -2017 84
2014-08-24 -2017 55
2014-08-23 -2017 65
2014-08-22 -2017 70
2014-08-21 -2017 54
2014-08-20 -2017 84
2014-08-19 -2017 66
2014-08-18 -2017 65
2014-08-17 -2017 49
2014-08-16 -2017 65
2014-08-15 -2017 48
2014-08-14 -2017 70
2014-08-13 -2017 30
2014-08-12 -2017 68
2014-08-11 -2017 109
2014-08-10 -2017 79
2014-08-09 -2017 62
2014-08-08 -2017 64
2014-08-07 -2017 87
2014-08-06 -2017 63
2014-08-05 -2017 71
2014-08-04 -2017 77
2014-08-03 -2017 67
2014-08-02 -2017 107
2014-08-01 -2017 61
2014-07-31 -2017 70
2014-07-30 -2017 73
2014-07-29 -2017 71
2014-07-28 -2017 106
2014-07-27 -2017 119
2014-07-26 -2017 111
2014-07-25 -2017 110
2014-07-24 -2017 124
2014-07-23 -2017 61
2014-07-22 -2017 110
2014-07-21 -2017 88
2014-07-20 -2017 105
2014-07-19 -2017 28
2014-07-18 -2017 65
2014-07-17 -2017 97
2014-07-16 -2017 102
2014-10-23 -2018 2
2014-10-22 -2018 3
2014-10-20 -2018 3
2014-10-19 -2018 2
2014-10-17 -2018 1
2014-10-15 -2018 2
2014-10-14 -2018 1
2014-10-07 -2018 1
2014-10-05 -2018 1
2014-10-01 -2018 1
2014-09-27 -2018 1
2014-09-26 -2018 1
2014-09-24 -2018 1
2014-09-23 -2018 2
2014-09-22 -2018 1
2014-09-19 -2018 1
2014-09-18 -2018 3
2014-09-10 -2018 2
2014-09-08 -2018 1
2014-09-06 -2018 1
2014-09-02 -2018 1
2014-08-29 -2018 1
2014-08-26 -2018 1
2014-07-21 -2018 1
2014-07-17 -2018 1
2014-07-16 -2018 2
2014-10-23 -2020 24
2014-10-22 -2020 16
2014-10-20 -2020 1
2014-10-18 -2020 13
2014-10-17 -2020 1
2014-10-15 -2020 4
2014-10-13 -2020 3
2014-10-12 -2020 5
2014-10-11 -2020 4
2014-10-10 -2020 3
2014-10-09 -2020 9
2014-10-08 -2020 10
2014-10-07 -2020 3
2014-10-04 -2020 4
2014-10-01 -2020 11
2014-09-29 -2020 3
2014-09-28 -2020 4
2014-09-27 -2020 5
2014-09-26 -2020 1
2014-09-25 -2020 4
2014-09-24 -2020 3
2014-09-22 -2020 8
2014-09-21 -2020 10
2014-09-20 -2020 4
2014-09-19 -2020 2
2014-09-18 -2020 8
2014-09-17 -2020 12
2014-09-15 -2020 4
2014-09-12 -2020 11
2014-09-11 -2020 10
2014-09-10 -2020 18
2014-09-09 -2020 12
2014-09-08 -2020 2
2014-09-07 -2020 1
2014-09-05 -2020 4
2014-09-04 -2020 5
2014-09-03 -2020 5
2014-09-02 -2020 4
2014-09-01 -2020 5
2014-08-31 -2020 2
2014-08-30 -2020 11
2014-08-29 -2020 9
2014-08-28 -2020 19
2014-08-27 -2020 28
2014-08-26 -2020 17
2014-08-25 -2020 2
2014-08-24 -2020 3
2014-08-23 -2020 5
2014-08-22 -2020 13
2014-08-21 -2020 16
2014-08-20 -2020 8
2014-08-19 -2020 14
2014-08-18 -2020 3
2014-08-16 -2020 5
2014-08-15 -2020 9
2014-08-14 -2020 16
2014-08-12 -2020 16
2014-08-11 -2020 1
2014-08-10 -2020 13
2014-08-09 -2020 5
2014-08-08 -2020 11
2014-08-07 -2020 6
2014-08-06 -2020 7
2014-08-04 -2020 10
2014-08-02 -2020 3
2014-08-01 -2020 17
2014-07-31 -2020 15
2014-07-30 -2020 5
2014-07-29 -2020 4
2014-07-28 -2020 13
2014-07-27 -2020 8
2014-07-26 -2020 2
2014-07-25 -2020 1
2014-07-24 -2020 13
2014-07-23 -2020 9
2014-07-22 -2020 5
2014-07-21 -2020 6
2014-07-19 -2020 13
2014-07-18 -2020 12
2014-07-17 -2020 14
2014-07-16 -2020 11
2014-10-23 -2021 69
2014-10-22 -2021 62
2014-10-21 -2021 70
2014-10-20 -2021 59
2014-10-19 -2021 84
2014-10-18 -2021 62
2014-10-17 -2021 46
2014-10-16 -2021 32
2014-10-15 -2021 69
2014-10-14 -2021 100
2014-10-13 -2021 93
2014-10-12 -2021 102
2014-10-11 -2021 109
2014-10-10 -2021 111
2014-10-09 -2021 125
2014-10-08 -2021 134
2014-10-07 -2021 119
2014-10-06 -2021 108
2014-10-05 -2021 77
2014-10-04 -2021 113
2014-10-03 -2021 76
2014-10-02 -2021 111
